"","county","agegp","edugp","ideal","intend","npop"
"4005",210921,"35-49","hs and above",1.78829072766242,1.41692440851546,11048.3279431757
"4006",210922,"15-24","primary and below",1.54891639516633,1.53862061897518,7452.89647126794
"4007",210922,"15-24","secondary",1.5144418239318,1.34380961807721,10997.3419070264
"4008",210922,"15-24","hs and above",1.46139918108578,1.17661157118951,2823.7616217057
"4009",210922,"25-34","primary and below",1.71758928768139,1.68412306415926,8251.64630460868
"4010",210922,"25-34","secondary",1.56698959377614,1.44383969438538,12175.9608572952
"4011",210922,"25-34","hs and above",1.5695366915092,1.338779893117,3126.39283809609
"4012",210922,"35-49","primary and below",1.80919697870738,1.51885146754777,18087.8301075508
"4013",210922,"35-49","secondary",1.69136277124997,1.32369237504527,26690.0329040932
"4014",210922,"35-49","hs and above",1.60800339046322,1.10592764005763,6853.13698835607
"4015",211002,"15-24","primary and below",1.64215633255721,1.53786788969101,2948.06339475426
"4016",211002,"15-24","secondary",1.55754567113976,1.30770765865411,6829.69013201435
"4017",211002,"15-24","hs and above",1.49731387847043,1.14616927969349,7334.24647323139
"4018",211002,"25-34","primary and below",1.75304429398258,1.70449193058954,2925.49465324463
"4019",211002,"25-34","secondary",1.653722503276,1.43032827772107,6777.40580479989
"4020",211002,"25-34","hs and above",1.60026428402198,1.30738028635269,7278.09954195548
"4021",211002,"35-49","primary and below",1.76282283036169,1.56230402812583,5624.78504998433
"4022",211002,"35-49","secondary",1.69288145478377,1.28711317538318,13030.7709864502
"4023",211002,"35-49","hs and above",1.64545147501929,1.14733061322496,13993.4439635654
"4024",211003,"15-24","primary and below",1.81801986599384,1.55534127366338,1939.26844131179
"4025",211003,"15-24","secondary",1.75068319201552,1.34074041113765,4596.59176729873
"4026",211003,"15-24","hs and above",1.63057539677678,1.22741383070485,3918.13979138948
"4027",211003,"25-34","primary and below",1.88621225008289,1.71839247314061,2631.94381531774
"4028",211003,"25-34","secondary",1.78322306812815,1.53610701926454,6238.42012573506
"4029",211003,"25-34","hs and above",1.7445049314091,1.30910237619199,5317.6360589472
"4030",211003,"35-49","primary and below",1.9150152001062,1.60359322087789,5449.20704644479
"4031",211003,"35-49","secondary",1.83957249783193,1.37005621272141,12916.0974903769
"4032",211003,"35-49","hs and above",1.78049353961767,1.16976095434896,11009.6954631783
"4033",211004,"15-24","primary and below",1.68143409638868,1.505123230961,1886.72575679836
"4034",211004,"15-24","secondary",1.5579998338757,1.25719009062022,3466.57734735762
"4035",211004,"15-24","hs and above",1.50825065353936,1.10342265116089,3133.69689584402
"4036",211004,"25-34","primary and below",1.78289041510598,1.61733523401403,2257.97967618722
"4037",211004,"25-34","secondary",1.68969726753701,1.36383281579266,4148.70108602702
"4038",211004,"25-34","hs and above",1.62898343951317,1.20892826898829,3750.31923778576
"4039",211004,"35-49","primary and below",1.80156155337514,1.4789675058481,4502.62088820478
"4040",211004,"35-49","secondary",1.70934075903962,1.20359760477285,8272.89473234137
"4041",211004,"35-49","hs and above",1.62896859703255,1.072737573505,7478.48437945385
"4042",211021,"15-24","primary and below",1.6759680435429,1.62194239586133,14441.9752023074
"4043",211021,"15-24","secondary",1.62504779610522,1.37087039813032,17756.2651312978
"4044",211021,"15-24","hs and above",1.53753583144168,1.22770023095542,3943.75966639489
"4045",211021,"25-34","primary and below",1.81522067144798,1.74833994031853,15677.5069195763
"4046",211021,"25-34","secondary",1.70088221990473,1.5737735321853,19275.3391113202
"4047",211021,"25-34","hs and above",1.68109515528474,1.42637092262798,4281.15396910345
"4048",211021,"35-49","primary and below",1.86177873797795,1.62359058422589,30246.951273827
"4049",211021,"35-49","secondary",1.69446688117246,1.40075186371146,37188.3262994185
"4050",211021,"35-49","hs and above",1.68047505575831,1.17928722570617,8259.7224267545
"4051",211081,"15-24","primary and below",1.69442473282931,1.57330203159526,11578.3971864476
"4052",211081,"15-24","secondary",1.59716021813392,1.39618167030112,16918.2883849828
"4053",211081,"15-24","hs and above",1.55761412615639,1.20569164118442,3320.31442856965
"4054",211081,"25-34","primary and below",1.82116223203448,1.71554171994455,12967.7902925813
"4055",211081,"25-34","secondary",1.74257744881354,1.5535924844903,18948.4617216853
"4056",211081,"25-34","hs and above",1.68965715969512,1.32930306889462,3718.7479857334
"4057",211081,"35-49","primary and below",1.86224920682283,1.60122894748064,24517.4389050675
"4058",211081,"35-49","secondary",1.76809023187032,1.36607242655357,35824.7428532371
"4059",211081,"35-49","hs and above",1.70509598326692,1.17962988835031,7030.81824169542
"4060",211103,"15-24","primary and below",1.78173121023211,1.45445511598399,5245.64566922295
"4061",211103,"15-24","secondary",1.61092762257516,1.23646099470425,8695.91551228494
"4062",211103,"15-24","hs and above",1.61317176707875,1.07488171982379,12402.4388184921
"4063",211103,"25-34","primary and below",1.85641069626122,1.61454202202424,8385.7850635308
"4064",211103,"25-34","secondary",1.81769121926001,1.37909785233759,13901.4495097315
"4065",211103,"25-34","hs and above",1.71120476936785,1.27892117243164,19826.7654267376
"4066",211103,"35-49","primary and below",1.90110621907046,1.47895512702716,14126.6448528326
"4067",211103,"35-49","secondary",1.80672628986349,1.26413659816723,23418.30116987
"4068",211103,"35-49","hs and above",1.7449629936074,1.04012238662552,33400.0539772974
"4069",211121,"15-24","primary and below",1.74073003171959,1.51774314806985,10671.7599932503
"4070",211121,"15-24","secondary",1.63829996888545,1.35729852372425,16563.2620368982
"4071",211121,"15-24","hs and above",1.56471526279188,1.14629516973454,4082.97796985151
"4072",211121,"25-34","primary and below",1.84497742049607,1.70246119459392,10585.8897742613
"4073",211121,"25-34","secondary",1.72480316623197,1.50218500092692,16429.985900705
"4074",211121,"25-34","hs and above",1.67807817467651,1.38290972255238,4050.12432503375
"4075",211121,"35-49","primary and below",1.84991431984049,1.58225455499838,21158.8308647068
"4076",211121,"35-49","secondary",1.72264356711264,1.35043338671142,32839.8746062697
"4077",211121,"35-49","hs and above",1.67419914587205,1.1619289452372,8095.29452902355
"4078",211122,"15-24","primary and below",1.7158016512161,1.61315170534265,7601.04280651117
"4079",211122,"15-24","secondary",1.67328494965122,1.3256754910415,10929.2039304739
"4080",211122,"15-24","hs and above",1.6029801538272,1.26485447840799,1593.75326301492
"4081",211122,"25-34","primary and below",1.85034827239739,1.72810927481965,6844.48900302072
"4082",211122,"25-34","secondary",1.73925045032749,1.55964000670612,9841.38861181265
"4083",211122,"25-34","hs and above",1.69414915474018,1.39096762311923,1435.12238516663
"4084",211122,"35-49","primary and below",1.85812880165749,1.57415307961113,15100.4815325736
"4085",211122,"35-49","secondary",1.79034997987194,1.33334955240514,21712.3158386214
"4086",211122,"35-49","hs and above",1.73660400690925,1.19355072213588,3166.20262880508
"4087",211202,"15-24","primary and below",1.66740588745073,1.59249174299989,4228.19475556727
"4088",211202,"15-24","secondary",1.52717927877695,1.33388132031611,9731.62389093864
"4089",211202,"15-24","hs and above",1.50780224658441,1.16208442556125,8479.18135349409
"4090",211202,"25-34","primary and below",1.77164724378176,1.63811048967493,5468.63354855712
"4091",211202,"25-34","secondary",1.65510976929542,1.44648427083164,12586.6209974964
"4092",211202,"25-34","hs and above",1.61213009840194,1.32147354025248,10966.7454539465
"4093",211202,"35-49","primary and below",1.781823832411,1.57909057897098,10116.6517327711
"4094",211202,"35-49","secondary",1.6838348565161,1.32475353352591,23284.5115682786
"4095",211202,"35-49","hs and above",1.65955983192214,1.17263659283774,20287.8366989502
"4096",211204,"15-24","primary and below",1.6779284817369,1.40662541409687,2152.65036474786
"4097",211204,"15-24","secondary",1.58212846106137,1.22867391180023,2316.70508828943
"4098",211204,"15-24","hs and above",1.51100731946379,1.00522075172891,1083.64454696271
"4099",211204,"25-34","primary and below",1.74369259440259,1.55063799888612,2162.34174942618
"4100",211204,"25-34","secondary",1.69347006897501,1.3243508460622,2327.13505897325
"4101",211204,"25-34","hs and above",1.6175065432805,1.15448483854061,1088.52319160057
"4102",211204,"35-49","primary and below",1.7910570969238,1.3779518724117,5189.93032293253
"4103",211204,"35-49","secondary",1.72472455464623,1.10998388096952,5585.45790059769
"4104",211204,"35-49","hs and above",1.64274099127795,0.969892439090204,2612.61177646979
"4105",211221,"15-24","primary and below",1.70626466921251,1.59130654940206,10874.5848623017
"4106",211221,"15-24","secondary",1.60863733641918,1.43287985416335,11942.0297039334
"4107",211221,"15-24","hs and above",1.59214841072372,1.24207465320265,2085.38543376497
"4108",211221,"25-34","primary and below",1.83041682826146,1.74437097490927,8961.85971183659
"4109",211221,"25-34","secondary",1.71365711274431,1.55322440642552,9841.55222809897
"4110",211221,"25-34","hs and above",1.66121626597843,1.42491789558085,1718.58806006444
"4111",211221,"35-49","primary and below",1.81406338919459,1.66677420716735,19965.2696698887
"4112",211221,"35-49","secondary",1.79941022598647,1.44720467128782,21925.0524469573
"4113",211221,"35-49","hs and above",1.69456349175925,1.22774546365539,3828.67788315399
"4114",211223,"15-24","primary and below",1.65035877958019,1.54512277040393,10561.7856076901
"4115",211223,"15-24","secondary",1.53649480179776,1.37490358653338,7494.3720056891
"4116",211223,"15-24","hs and above",1.51157083274936,1.15336119513597,2797.8423866208
"4117",211223,"25-34","primary and below",1.78834625742331,1.74325707087788,9714.47251084223
"4118",211223,"25-34","secondary",1.68643242359651,1.52715895237779,6893.14037791899
"4119",211223,"25-34","hs and above",1.61805177350134,1.33918871619108,2573.38711123878
"4120",211223,"35-49","primary and below",1.8057691687157,1.57022748297563,20095.450721297
"4121",211223,"35-49","secondary",1.68443065589731,1.36345140445031,14259.2160948371
"4122",211223,"35-49","hs and above",1.66425265809687,1.16343875245693,5323.33318386593
"4123",211224,"15-24","primary and below",1.729547100157,1.67933282239513,21321.6211023982
"4124",211224,"15-24","secondary",1.6378490247511,1.474215046867,23768.5340303667
"4125",211224,"15-24","hs and above",1.57591328341658,1.28144789019403,4271.84486723515
"4126",211224,"25-34","primary and below",1.82260777447299,1.80312929838796,21416.6487885237
"4127",211224,"25-34","secondary",1.75354867001664,1.58502496529547,23874.4672884737
"4128",211224,"25-34","hs and above",1.71049679652648,1.4206871647831,4290.88392300258
"4129",211224,"35-49","primary and below",1.90076591055795,1.63491467472031,55277.6050192113
"4130",211224,"35-49","secondary",1.76510405601247,1.44577169906033,61621.3762408764
"4131",211224,"35-49","hs and above",1.71100680821133,1.24990753763821,11075.0187399123
"4132",211281,"15-24","primary and below",1.70577898411014,1.50904811251844,3241.26480293462
"4133",211281,"15-24","secondary",1.57418819769966,1.32417566668902,8538.88968358989
"4134",211281,"15-24","hs and above",1.56794318471213,1.11394795814379,3396.84551347549
"4135",211281,"25-34","primary and below",1.80438271073897,1.65434642748088,3408.27205574446
"4136",211281,"25-34","secondary",1.70402151496728,1.41817143593953,8978.85882983535
"4137",211281,"25-34","hs and above",1.65181741625362,1.21034467243932,3571.86911442019
"4138",211281,"35-49","primary and below",1.84461907915093,1.5219341432441,8510.32227265875
"4139",211281,"35-49","secondary",1.73679923352029,1.33364276086159,22419.8599855949
"4140",211281,"35-49","hs and above",1.67267408668489,1.12798060621382,8918.81774174637
"4141",211282,"15-24","primary and below",1.70810800840111,1.64468643359939,13238.9306112949
"4142",211282,"15-24","secondary",1.62415045397178,1.45753211831777,16750.7819078046
"4143",211282,"15-24","hs and above",1.63458130464735,1.24540589608112,3988.28748090056
"4144",211282,"25-34","primary and below",1.82308018642475,1.82728748868634,13318.415626443
"4145",211282,"25-34","secondary",1.75214395119409,1.60455729655999,16851.3516738059
"4146",211282,"25-34","hs and above",1.69785220792623,1.35128568540544,4012.2326997511
"4147",211282,"35-49","primary and below",1.86022939277724,1.64545497888497,30756.8045380656
"4148",211282,"35-49","secondary",1.7633575396393,1.41459940065488,38915.5695520124
"4149",211282,"35-49","hs and above",1.7378360738661,1.31968897091354,9265.62590992195
"4150",211302,"15-24","primary and below",1.71301858603752,1.56291463205347,7536.65717601326
"4151",211302,"15-24","secondary",1.64949346046327,1.31041619626458,12225.1500341453
"4152",211302,"15-24","hs and above",1.58965450847329,1.15019651508587,12616.1927898414
"4153",211302,"25-34","primary and below",1.86604437225202,1.71365213277458,7165.15477151276
"4154",211302,"25-34","secondary",1.74691852340207,1.51758168595307,11622.539018811
"4155",211302,"25-34","hs and above",1.69895775193792,1.31695283735012,11994.3062096763
"4156",211302,"35-49","primary and below",1.85934127903974,1.51566414418118,14476.4896871523
"4157",211302,"35-49","secondary",1.79409791743719,1.27099928224026,23482.1956551846
"4158",211302,"35-49","hs and above",1.74987111277135,1.14258558908689,24233.3146576631
"4159",211303,"15-24","primary and below",1.80678029288508,1.80627161063708,5388.27933725866
"4160",211303,"15-24","secondary",1.68731159796594,1.60642586443701,6566.47254552923
"4161",211303,"15-24","hs and above",1.59146160072023,1.3696898788937,1947.2481172121
"4162",211303,"25-34","primary and below",1.87006395662533,1.95544386816684,5189.44555075214
"4163",211303,"25-34","secondary",1.82462352002853,1.73360932927558,6324.16205668903
"4164",211303,"25-34","hs and above",1.73295709487586,1.53909367720202,1875.39239255883
"4165",211303,"35-49","primary and below",1.92696819286474,1.74638007964338,11295.5419886152
"4166",211303,"35-49","secondary",1.85881798460744,1.60441926878854,13765.4085307408
"4167",211303,"35-49","hs and above",1.79704985536211,1.40168452726347,4082.04948064396
"4168",211321,"15-24","primary and below",1.72711720028761,1.82408364868297,18400.4288525412
"4169",211321,"15-24","secondary",1.62762117350157,1.6600468792834,13342.3834221136
"4170",211321,"15-24","hs and above",1.58674415308075,1.46352841621858,2234.1877253452
"4171",211321,"25-34","primary and below",1.85651109774739,1.97490566410485,14809.3747947609
"4172",211321,"25-34","secondary",1.76390127125949,1.76634914111988,10738.4647573688
"4173",211321,"25-34","hs and above",1.69023400771816,1.61933055757648,1798.16044787032
"4174",211321,"35-49","primary and below",1.87663599811693,1.77051733311977,32855.6263959391
"4175",211321,"35-49","secondary",1.76713361736765,1.61366539098098,23824.0297800338
"4176",211321,"35-49","hs and above",1.70575010868569,1.47462996799882,3989.34382402707
"4177",211322,"15-24","primary and below",1.80739163966282,1.76072032702004,15986.1300121702
"4178",211322,"15-24","secondary",1.68552482309906,1.57856502067002,12995.0641123995
"4179",211322,"15-24","hs and above",1.64995149911826,1.44056923573326,4171.80587543027
"4180",211322,"25-34","primary and below",1.90961566843228,1.89364647465864,14893.9638589543
"4181",211322,"25-34","secondary",1.79527937534098,1.74762767778307,12107.2464122039
"4182",211322,"25-34","hs and above",1.76228987635451,1.56805948909485,3886.78972884174
"4183",211322,"35-49","primary and below",1.97433197533996,1.75131921300133,34755.957685495
"4184",211322,"35-49","secondary",1.84576223591566,1.52275156365286,28252.9854359378
"4185",211322,"35-49","hs and above",1.79395841169567,1.36194217494366,9070.05687856721
"4186",211324,"15-24","primary and below",1.92442690311148,1.80865896589865,10182.8199091631
"4187",211324,"15-24","secondary",1.76398678382899,1.5930751796817,9645.97948339318
"4188",211324,"15-24","hs and above",1.72121195347708,1.38258611811499,3050.2006074437
"4189",211324,"25-34","primary and below",1.97784180349773,1.88794556873266,9025.63070667069
"4190",211324,"25-34","secondary",1.95638446474436,1.70205145150772,8549.79754113949
"4191",211324,"25-34","hs and above",1.85296304476761,1.50152890857829,2703.57175218982
"4192",211324,"35-49","primary and below",2.03563767990928,1.75396496894046,22713.8437538455
"4193",211324,"35-49","secondary",1.93689806519967,1.53849778815684,21516.3650926827
"4194",211324,"35-49","hs and above",1.88280788876058,1.39003353854636,6803.79115347183
"4195",211382,"15-24","primary and below",1.85702651281526,2.04001068567466,16647.0606449719
"4196",211382,"15-24","secondary",1.73398717004279,1.79388439941871,13521.4079319074
"4197",211382,"15-24","hs and above",1.69751189763959,1.61619306941558,5451.53142312067
"4198",211382,"25-34","primary and below",1.98511430933206,2.10149664887372,15225.8447151191
"4199",211382,"25-34","secondary",1.84043226421184,1.92752486564071,12367.0395568111
"4200",211382,"25-34","hs and above",1.83232840393049,1.69821522500509,4986.11572806985
"4201",211382,"35-49","primary and below",2.00362124054825,2.03898589450793,35854.7401915104
"4202",211382,"35-49","secondary",1.92868747532115,1.7549676181865,29122.6528671534
"4203",211382,"35-49","hs and above",1.8156238508694,1.57353193165651,11741.6069413362
"4204",211402,"15-24","primary and below",1.8217322114257,1.79320446566125,10403.0606797556
"4205",211402,"15-24","secondary",1.73733718523823,1.55309775072736,19782.9077907613
"4206",211402,"15-24","hs and above",1.67563509901475,1.38097272789158,7130.0315294831
"4207",211402,"25-34","primary and below",1.93980195342678,1.91495978056434,12368.2009609111
"4208",211402,"25-34","secondary",1.84555561579731,1.74071323373723,23519.9031015415
"4209",211402,"25-34","hs and above",1.7788624316188,1.54899726467758,8476.89593754737
"4210",211402,"35-49","primary and below",1.95678367547393,1.7501657819694,23740.0320303695
"4211",211402,"35-49","secondary",1.84022364652628,1.54228434715955,45145.0663476811
"4212",211402,"35-49","hs and above",1.84033782094733,1.40606508964508,16270.9016219494
"4213",211403,"15-24","primary and below",1.80390754613046,1.54998273740157,2825.4673810435
"4214",211403,"15-24","secondary",1.66029235314798,1.29790700938663,5650.1057277714
"4215",211403,"15-24","hs and above",1.6317236120804,1.1173299581707,5450.4268911851
"4216",211403,"25-34","primary and below",1.89575235491753,1.63952823684864,3978.2970276821
"4217",211403,"25-34","secondary",1.76777376001403,1.4576410696628,7955.42676361781
"4218",211403,"25-34","hs and above",1.70886280666307,1.26144173539485,7674.27620870009
"4219",211403,"35-49","primary and below",1.88845226823438,1.49204400329866,7362.12188629502
"4220",211403,"35-49","secondary",1.81977826907163,1.32142678578183,14722.0836161075
"4221",211403,"35-49","hs and above",1.79616376389415,1.08641871901583,14201.7944975975
"4222",211404,"15-24","primary and below",1.73651604420591,1.59441387979307,2736.65515925047
"4223",211404,"15-24","secondary",1.61786985959387,1.46793905274813,3534.8026422798
"4224",211404,"15-24","hs and above",1.59963688490246,1.26636696027669,734.542198469735
"4225",211404,"25-34","primary and below",1.837171482431,1.79830502893326,2853.83993626662
"4226",211404,"25-34","secondary",1.80475708594992,1.5513100370838,3686.1644454034
"4227",211404,"25-34","hs and above",1.69139696528512,1.40386670859192,765.995618329986
"4228",211404,"35-49","primary and below",1.91395256111427,1.6304566668498,6479.53693714627
"4229",211404,"35-49","secondary",1.82250083588296,1.40194122568925,8369.29863404757
"4230",211404,"35-49","hs and above",1.73066852340534,1.20605844194594,1739.16442880616
"4231",211421,"15-24","primary and below",1.86893390198112,1.9647897105756,15288.2984043094
"4232",211421,"15-24","secondary",1.77218475468616,1.72927528130815,20834.3050281953
"4233",211421,"15-24","hs and above",1.7826696445756,1.53615844824403,3629.3965674953
"4234",211421,"25-34","primary and below",1.98856546852411,2.08140627215036,14138.3685333875
"4235",211421,"25-34","secondary",1.85778137764637,1.85336695096097,19267.2248301096
"4236",211421,"25-34","hs and above",1.83433961459322,1.66598833215705,3356.40663650287
"4237",211421,"35-49","primary and below",2.03490455200948,1.95821262396535,29050.1514381543
"4238",211421,"35-49","secondary",1.95683046773144,1.75034339678824,39588.429017527
"4239",211421,"35-49","hs and above",1.8772536637312,1.57238784272595,6896.4195443187
"4240",211481,"15-24","primary and below",1.81898934794152,1.79464938354705,15744.1661820622
"4241",211481,"15-24","secondary",1.74522344804476,1.61203887951052,19534.2559830016
"4242",211481,"15-24","hs and above",1.70046752494518,1.42456803554354,6351.57783493626
"4243",211481,"25-34","primary and below",1.94203226795917,1.93598306119889,12216.76195482
"4244",211481,"25-34","secondary",1.85003948259176,1.77345604848726,15157.7004808768
"4245",211481,"25-34","hs and above",1.79281087652017,1.52144313752371,4928.53756430329
"4246",211481,"35-49","primary and below",2.00617335449974,1.82248215917222,27874.7001789309
"4247",211481,"35-49","secondary",1.84881621019763,1.5307566457542,34584.9708678148
"4248",211481,"35-49","hs and above",1.84477032240677,1.41943217749123,11245.3289532543
"4249",220102,"15-24","primary and below",1.59858116016965,1.6136762609793,16658.6938757362
"4250",220102,"15-24","secondary",1.50968309752909,1.40287436547817,28956.238923435
"4251",220102,"15-24","hs and above",1.45584496823198,1.1699200648599,70021.0672008288
"4252",220102,"25-34","primary and below",1.71199424408853,1.76873383285539,10932.6820327211
"4253",220102,"25-34","secondary",1.60169617863955,1.58351386857548,19003.2517179819
"4254",220102,"25-34","hs and above",1.58024940134552,1.42493422858483,45953.0662492969
"4255",220102,"35-49","primary and below",1.74209772004018,1.5628250302433,14993.9193554483
"4256",220102,"35-49","secondary",1.66944323723978,1.39485887008166,26062.5181357978
"4257",220102,"35-49","hs and above",1.58134387727486,1.2133445037276,63023.5625087539
"4258",220103,"15-24","primary and below",1.63777157296836,1.6535288445299,11467.1496751594
"4259",220103,"15-24","secondary",1.55630184183602,1.36120807523249,21001.57853749
"4260",220103,"15-24","hs and above",1.48323402647632,1.2421607548327,15161.2717873506
"4261",220103,"25-34","primary and below",1.69895353961306,1.76141437037598,14411.0989976001
"4262",220103,"25-34","secondary",1.62604751839161,1.51409538504564,26393.2917929262
"4263",220103,"25-34","hs and above",1.54068547211854,1.3373310483219,19053.6092094737
"4264",220103,"35-49","primary and below",1.76006702049916,1.56575288864813,21961.8908359797
"4265",220103,"35-49","secondary",1.66233863355312,1.36674583550433,40222.2337973625
"4266",220103,"35-49","hs and above",1.60643220193898,1.2528605717626,29036.8753666578
"4267",220104,"15-24","primary and below",1.77909360178524,1.6309544051429,12917.8959786054
"4268",220104,"15-24","secondary",1.63639428225174,1.41549579686565,20220.131477813
"4269",220104,"15-24","hs and above",1.61933260137863,1.19408785975187,62805.9725435816
"4270",220104,"25-34","primary and below",1.85846550293447,1.76596942240632,9538.7023524168
"4271",220104,"25-34","secondary",1.76697709761946,1.5421423239691,14930.7453793582
"4272",220104,"25-34","hs and above",1.7056278300517,1.39485427791788,46376.552268225
"4273",220104,"35-49","primary and below",1.85229257663283,1.59909327793085,13148.2649440372
"4274",220104,"35-49","secondary",1.805702258678,1.38073934888372,20580.7235415016
"4275",220104,"35-49","hs and above",1.75398514356656,1.21840362290777,63926.0115144612
"4276",220105,"15-24","primary and below",1.67608121562858,1.6486125588736,14330.0617529305
"4277",220105,"15-24","secondary",1.5947830516142,1.45935942149536,21904.5021141887
"4278",220105,"15-24","hs and above",1.5190898930117,1.25004012020554,20591.4361328809
"4279",220105,"25-34","primary and below",1.78367119738187,1.78405893488266,13678.6953096155
"4280",220105,"25-34","secondary",1.67202576921733,1.59289908306936,20908.8429271801
"4281",220105,"25-34","hs and above",1.62898147642305,1.3794285728765,19655.4617632044
"4282",220105,"35-49","primary and below",1.82552538237406,1.59733058458283,21267.6313317302
"4283",220105,"35-49","secondary",1.66971111984287,1.43480888964727,32509.062661534
"4284",220105,"35-49","hs and above",1.676729184838,1.25610602002517,30560.3060067359
"4285",220106,"15-24","primary and below",1.48609125090034,1.53051661726735,10591.3723728381
"4286",220106,"15-24","secondary",1.39975871303213,1.30430584935283,18845.6654092644
"4287",220106,"15-24","hs and above",1.35588024740387,1.09268666852346,29608.9622178975
"4288",220106,"25-34","primary and below",1.58250394637288,1.65721781676399,13774.5599575752
"4289",220106,"25-34","secondary",1.49992519179912,1.44501137728406,24509.6422807342
"4290",220106,"25-34","hs and above",1.45676294917709,1.27955737337558,38507.7977616906
"4291",220106,"35-49","primary and below",1.63716566835675,1.47175159437443,19166.2117338643
"4292",220106,"35-49","secondary",1.52336558266475,1.27459194835845,34103.2305148512
"4293",220106,"35-49","hs and above",1.51989037167949,1.11578629229498,53580.5577512845
"4294",220112,"15-24","primary and below",1.72046348447227,1.64354732667864,13334.3106718148
"4295",220112,"15-24","secondary",1.65829615795458,1.39255958661957,16202.8031303848
"4296",220112,"15-24","hs and above",1.57470773020797,1.22079834592438,6181.88619780033
"4297",220112,"25-34","primary and below",1.84825000921882,1.82822544076447,9969.65482800434
"4298",220112,"25-34","secondary",1.75626312755613,1.58635309646249,12114.3385985066
"4299",220112,"25-34","hs and above",1.68287957054364,1.40751312378909,4622.00657348905
"4300",220112,"35-49","primary and below",1.86891074382872,1.63374150885686,19174.3945529389
"4301",220112,"35-49","secondary",1.78824454786949,1.41294738281382,23299.212665135
"4302",220112,"35-49","hs and above",1.73366035305917,1.2284032177656,8889.3927819261
"4303",220122,"15-24","primary and below",1.62069439314781,1.70671026000219,35736.192595505
"4304",220122,"15-24","secondary",1.52383474725252,1.52625065926679,38313.7351936666
"4305",220122,"15-24","hs and above",1.47035019836799,1.34842807190209,9701.07221082833
"4306",220122,"25-34","primary and below",1.74304143819603,1.90314265400667,29140.756971468
"4307",220122,"25-34","secondary",1.63574639128833,1.64178151257389,31242.5909101535
"4308",220122,"25-34","hs and above",1.60766222723849,1.45303236261143,7910.65211837841
"4309",220122,"35-49","primary and below",1.78547123625734,1.69584442349093,55467.0290250252
"4310",220122,"35-49","secondary",1.68656779783218,1.52469192330382,59467.6966877424
"4311",220122,"35-49","hs and above",1.6154873939526,1.29573126676375,15057.2742872323
"4312",220182,"15-24","primary and below",1.69241322862448,1.66573265969943,45292.6119288508
"4313",220182,"15-24","secondary",1.59447707886907,1.39999503983274,35874.5576884191
"4314",220182,"15-24","hs and above",1.53885423647781,1.22406760277732,9772.83038273008
"4315",220182,"25-34","primary and below",1.833387600654,1.74544328513708,39523.7057932463
"4316",220182,"25-34","secondary",1.68721155881731,1.59772432940912,31305.2262423562
"4317",220182,"25-34","hs and above",1.66770690176894,1.40191532460767,8528.06796439753
"4318",220182,"35-49","primary and below",1.86359024323955,1.62333319325745,83483.5375426205
"4319",220182,"35-49","secondary",1.72897345810574,1.44341379413666,66124.1393698097
"4320",220182,"35-49","hs and above",1.72201427157607,1.2313442825892,18013.3230875698
"4321",220183,"15-24","primary and below",1.78656896824398,1.77426409546752,26009.594507261
"4322",220183,"15-24","secondary",1.68667613655689,1.64154105348536,29970.9832024504
"4323",220183,"15-24","hs and above",1.64026247094903,1.42888955431588,7233.42229028859
"4324",220183,"25-34","primary and below",1.91644821936639,1.94078733095598,21865.4391638698
"4325",220183,"25-34","secondary",1.7819420586719,1.81416442566942,25195.6526931474
"4326",220183,"25-34","hs and above",1.76029140800767,1.57943091854676,6080.90814298283
"4327",220183,"35-49","primary and below",1.91945469025436,1.8318138724017,42048.4467154355
"4328",220183,"35-49","secondary",1.83229832438397,1.59788436351023,48452.6311952165
"4329",220183,"35-49","hs and above",1.76526419282311,1.43666400460702,11693.922089348
"4330",220202,"15-24","primary and below",1.82247388124126,1.47858714246026,9077.92647385544
"4331",220202,"15-24","secondary",1.70797000814722,1.27307950625541,14212.8984865039
"4332",220202,"15-24","hs and above",1.70778300304529,1.04043374634649,18496.1750396406
"4333",220202,"25-34","primary and below",1.9519442944887,1.63613577467114,11010.3015183656
"4334",220202,"25-34","secondary",1.87026287727709,1.40934086488526,17238.3306074375
"4335",220202,"25-34","hs and above",1.80127630398334,1.23466012378889,22433.3678741969
"4336",220202,"35-49","primary and below",1.94436560409313,1.40352312492197,20609.6108035559
"4337",220202,"35-49","secondary",1.86822040459565,1.24703738077062,32267.534556588
"4338",220202,"35-49","hs and above",1.82356126912597,1.01235177244897,41991.8546398561
"4339",220203,"15-24","primary and below",1.61510132339367,1.47925610764341,9768.27481684946
"4340",220203,"15-24","secondary",1.54827028724605,1.23342038832742,13102.7970874125
"4341",220203,"15-24","hs and above",1.51947604375184,1.10182286588187,12749.928095738
"4342",220203,"25-34","primary and below",1.76483151142561,1.64171027989694,9770.74286865462
"4343",220203,"25-34","secondary",1.67152269755615,1.41095091374678,13106.1076394404
"4344",220203,"25-34","hs and above",1.62332970167378,1.22500149287779,12753.149491905
"4345",220203,"35-49","primary and below",1.80985377948188,1.47019022132508,21084.5665714917
"4346",220203,"35-49","secondary",1.7319449580539,1.26760629990507,28282.0459745623
"4347",220203,"35-49","hs and above",1.60690796693779,1.02996445194429,27520.387453946
"4348",220204,"15-24","primary and below",1.64353218645271,1.46517536286645,7295.76628933499
